"Usuário","ID da OBRA","Nome da Obra","Comentário","ID das Incongruências"
"TDP2018","1009319","EMEI São Cristóvão - Matrícula 21.161",NA,"7"
"TDP2018","1009331","CEI São Martinho",NA,"7"
"TDP2018","1009338","Complexo",NA,"7"
"TDP2018","1009367","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Nossa Senhora das Dores - SE",NA,"9"
"TDP2018","1009384","Morada Nova - Bernardo do Mearim - MA",NA,"7"
"TDP2018","1009395","Santo Antonio - Caxias - MA",NA,"7"
"TDP2018","1009410","Povoado São João da Mata - Governador Luiz Rocha - MA",NA,"9;7"
"TDP2018","1009418","E.M POVOADO FILIPA - Itapecuru Mirim - MA",NA,"9"
"TDP2018","1009438","Escola Pirâmide II - Paço do Lumiar - MA",NA,"9"
"TDP2018","1009439","POV. SÃO PEDRO - Palmeirândia - MA",NA,"9"
"TDP2018","1009440","UNIDADE INTEGRADA EVILÁSIO MENDES - Pedro do Rosário - MA",NA,"7"
"TDP2018","1009460","ESCOLA MUNICIPAL AGOSTINHO RIBEIRO DA FONCESCA - Cafarnaum - BA",NA,"9"
"TDP2018","1009465","ESCOLA LAURENTINO BRUNO - Xique-Xique - BA",NA,"7"
"TDP2018","1009478","E. M. DO POVOADO SAO ROQUE - Milagres do Maranhão - MA",NA,"9"
"TDP2018","1009486","E.M. POVOADO BAIRRO VERMELHO - Santa Inês - MA",NA,"9;7"
"TDP2018","1009562","EMEF VISTA ALEGRE - Aveiro - PA",NA,"10"
"TDP2018","1009563","EMEF PROFESSORA GRAZIELA - Bagre - PA",NA,"9"
"TDP2018","1009666","CEINF Carandá Bosque",NA,"7"
"TDP2018","1009669","Creche Centro",NA,"9"
"TDP2018","1009738","BELA VISTA - Sátiro Dias - BA",NA,"7"
"TDP2018","1009751","ESCOLA MUNICIPAL MONSENHOR DOMINGOS - Divinolândia de Minas - MG",NA,"9;7"
"TDP2018","1009774","escola cajuru - São João del Rei - MG",NA,"7"
"TDP2018","1009776","ESCOLA MUNICIPAL DR. JOÃO PINHEIRO DA SILVA - Veríssimo - MG",NA,"10"
"TDP2018","1009778","TERRENO AO LADO DA ESCOLA MUNICIPAL DELFIM MOREIRA - Virginópolis - MG",NA,"9"
"TDP2018","1009779","Equipamento Comunitário - Alto Paraguai - MT",NA,"9"
"TDP2018","1009786","EMEF VILA  PARAISO - Cachoeira do Arari - PA",NA,"9"
"TDP2018","1009798","MARIA DA CONCEIÇÃO LOPES DE BARROS - Limoeiro do Ajuru - PA",NA,"7"
"TDP2018","1009806","Siloé - Mocajuba - PA",NA,"9;7"
"TDP2018","1009831","Aldrovando  Santana - Santana do Livramento - RS",NA,"7"
"TDP2018","1009832","E.M.E.F. Catão Peres - São Gabriel - RS",NA,"9;7"
"TDP2018","1009838","Escola de Ensino Fundamental de Serra dos Brandões - Picuí - PB",NA,"9;7"
"TDP2018","1009877","TERRENO BOMFIM - Fátima - BA",NA,"9;7"
"TDP2018","1009887","Escola Nova Salinas - Campo Maior - PI",NA,"10"
"TDP2018","1009896","PREFEITURA MUNICIPAL DE UNISTALDA - Unistalda - RS",NA,"8"
"TDP2018","1009897","E.M. ASSENTAMENTO VAZA BARRIS - Pinhão - SE",NA,"7;8"
"TDP2018","1009902","Assentamento Pontal das Estrelas - Araguaçu - TO",NA,"7"
"TDP2018","1009911","Vila Tocantins - Esperantina - TO",NA,"9"
"TDP2018","1009927","CALADO - Manacapuru - AM",NA,"9;7"
"TDP2018","1009930","TANQUE NOVO - Novo Triunfo - BA",NA,"7"
"TDP2018","1009932","POV. POSTO DE ADONIAS - Pedro Alexandre - BA",NA,"9"
"TDP2018","1009939","ESCOLA NICOLAU PINTO MARIANO GUEREIRO",NA,"10"
"TDP2018","1009950","Povoado Várzea - Sucupira do Norte - MA",NA,"7"
"TDP2018","1009951","POV EBENÉZIA - Zé Doca - MA",NA,"7"
"TDP2018","1009955","Pindaíba - Patis - MG",NA,"9"
"TDP2018","1009956","ESCOLA SÃO JOSÉ - Piranguçu - MG",NA,"9;7"
"TDP2018","1009959","ÁREA DA ESCOLA DE SÃO JOSÉ DO JACARÉ",NA,"7"
"TDP2018","1010156","/POVOADO GRAÇA DE DEUS - Mirinzal - MA",NA,"7"
"TDP2018","1010157","Jatobá - São João dos Patos - MA",NA,"10"
"TDP2018","1010169","Escola Municipal Honorato José da Cruz - Goiatins - TO",NA,"9"
"TDP2018","1010172","SÃO FÉLIX - Praia Norte - TO",NA,"7"
"TDP2018","1010181","ESCOLA DE ENSINO FUNDAMENTAL",NA,"7"
"TDP2018","1010182","Terreno do Loteamento São João - Jeremoabo - BA",NA,"9;7"
"TDP2018","1010187","Aleide Felix - Baliza - GO",NA,"9;7"
"TDP2018","1010188","Terreno localizado na zona urbana - Aguanil - MG",NA,"10"
"TDP2018","1010199","CENTRO - Santa Efigênia de Minas - MG",NA,"9;7"
"TDP2018","1010200","Escola Caic - São João del Rei - MG",NA,"7"
"TDP2018","1010204","ESCOLA  BELA VISTA - Alto Paraguai - MT",NA,"9"
"TDP2018","1010206","QUADRA 155 - Comodoro - MT",NA,"9;7"
"TDP2018","1010258","EMENDA PARLAMENTAR 34080002 - PM São José do Mantimento",NA,"7"
"TDP2018","1010265","Comunidade Indígena Nova Galiléia - Parintins - AM",NA,"7"
"TDP2018","1010294","Escola Ensino Fundamental Bairro Canaã - Niquelândia - GO",NA,"7"
"TDP2018","1010297","POVOADO DE VILA BRASIL - Una - BA",NA,"9;7"
"TDP2018","1010317","E.E.F. FALA SO - Pedro do Rosário - MA",NA,"7"
"TDP2018","1010333","Assentamento  Manoel Alves - Araguaína - TO",NA,"7"
"TDP2018","1010342","EMEF CARLOS KIPPER - Arroio do Tigre - RS",NA,"7"
"TDP2018","1010349","Escola Municipal - Área Urbana - Pinheirinho do Vale - RS",NA,"7"
"TDP2018","1010357","ABADE - Curuçá - PA",NA,"11"
"TDP2018","1010398","Assentamento Alegre/Tatajuba - Santa Quitéria - CE",NA,"9"
"TDP2018","1010400","Joaldo Costa Carvalho - Arauá - SE",NA,"9;7"
"TDP2018","1010403","Construção Escola 06 Salas Pov Quebra - Anajatuba - MA",NA,"9;7"
"TDP2018","1010407","Escola Municipal de Ensino Fundamental Sepé Tiaraju - São Gabriel - RS",NA,"7"
"TDP2018","1010411","Assentamento Pátria Livre - Correia Pinto - SC",NA,"7"
"TDP2018","1010413","Núcleo Municipal São José - Bom Retiro - SC",NA,"7"
"TDP2018","1010422","TERRENO",NA,"7"
"TDP2018","1010429","BAIRRO BOA ESPERANÇA - Coelho Neto - MA",NA,"7"
"TDP2018","1010430","3-Povoado-Marimbondo - Santa Filomena do Maranhão - MA",NA,"9;7"
"TDP2018","1010431","escola 12 salas Matricula 16.317 - Engenheiro Beltrão - PR",NA,"9"
"TDP2018","1010439","Escola Municipal de Ensino Fundamental Bom Princípio - Ipaporanga - CE",NA,"9;7"
"TDP2018","1010554","COMUNIDADE BOM JESUS",NA,"9;7"
"TDP2018","1010558","TERRENO ESCOLA - LAGOA DO TOCO - Russas - CE",NA,"7"
"TDP2018","1010579","E.M DO SOL NASCENTE",NA,"9;7"
"TDP2018","1010583","Gleba 07. - Três Barras do Paraná - PR",NA,"7"
"TDP2018","1010594","Escola Sol Nascente - Luiziana - PR",NA,"9;7"
"TDP2018","1010604","Bairro São Braz",NA,"7"
"TDP2018","1010607","Rua Maquiné - Nova Hartz - RS",NA,"9"
"TDP2018","1010614","Prefeitura Municipal de Sertão - Escola Municipal de Ensino Fundamental João Antônio De Col - Sertão - RS",NA,"7"
"TDP2018","1010640","Centro de Educação Infantil de Porto Grande",NA,"9;7"
"TDP2018","1010654","RESIDENCIAL NOVA ZE DOCA, RUA DA CERAMICA, MINHA CASA MINHA VIDA",NA,"7"
"TDP2018","1010661","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002 - Abaetetuba - PA",NA,"7"
"TDP2018","1010667","Vila Nova - Inhangapi - PA",NA,"9;7"
"TDP2018","1010668","VILA NOVA - PROINFANCIA",NA,"9"
"TDP2018","1010675","PAC 2 - CRECHE/PRÉ-ESCOLA  009 - Boa Vista - RR",NA,"9;7"
"TDP2018","1010683","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1010722","EEF COMUNIDADE TRIANGULO - Chorozinho - CE",NA,"7"
"TDP2018","1010728","CONSTRUÇAO DE NOVA ESCOLA PADRONIZADA NOSSA SENHORA DA CONCEIÇAO - Sebastião Barros - PI",NA,"9;7"
"TDP2018","1010730","Lote 2, quadra 1 - Imbiaçaba - Santa Inês - PR",NA,"10"
"TDP2018","1010736","PRÓXIMO ESCOLA MÁRIO VALENTIM - Maranguape - CE",NA,"7"
"TDP2018","1010739","ESCOLA ENS.FUNDAMENTAL FORMIGUEIRO - Governador Eugênio Barros - MA",NA,"9;7"
"TDP2018","1010740","Rua Aldenora - Tufilândia - MA",NA,"9;7"
"TDP2018","1010742","EM Padre Vicente Assunção - Brumadinho - MG",NA,"7"
"TDP2018","1010760","6 - Sede - Bairro São Domingos - Luzilândia - PI",NA,"9"
"TDP2018","1010763","Lotes 2, 4, 5, 6 e 08 da quadra 18, do município de Santa Inês, conforme matrícula 4.790 do cartório d registro de imóveis de colorado com área total de 5.400 metros quadrados - Santa Inês - PR",NA,"10"
"TDP2018","1010767","Eldorado 2",NA,"9;7"
"TDP2018","1010821","LOTEAMENTO FLORESTA - Jardim de Piranhas - RN",NA,"7"
"TDP2018","1010823","LOTE RURAL 25-C-A3 - Santa Tereza do Oeste - PR",NA,"9"
"TDP2018","1010862","Fazenda Palmeira",NA,"9"
"TDP2018","1010863","LOTEAMENTO PRATIMONIO DO MATO QUEIMADO - Guaraniaçu - PR",NA,"7"
"TDP2018","1010932","Creche Girassol",NA,"9"
"TDP2018","1010970","ESCOLA PROINFÂNCIA TIPO 1 BAIRRO ALTO",NA,"11"
"TDP2018","1010976","PAC 2 - CRECHE/PRÉ-ESCOLA  AMPARO",NA,"7"
"TDP2018","1010981","CRECHE CRIANÇA ESPERANÇA",NA,"9"
"TDP2018","1010991","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","1011016","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"10"
"TDP2018","1011018","C.M.E.I. Edimilson da Silva Reis",NA,"7"
"TDP2018","1011023","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011032","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011033","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011039","CRECHE ITANHÉM - LEOPOLDINA BOTELHO - Itanhém - BA",NA,"9;7"
"TDP2018","1011041","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1011042","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Queimadas - BA",NA,"10;7"
"TDP2018","1011043","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011055","PAC 2 - CRECHE - Dom Timóteo Tipo I ",NA,"9"
"TDP2018","1011083","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"9;7"
"TDP2018","1011084","PROINFÂNCIA CRECHE - TIPO 1 - PAC 2",NA,"9;7"
"TDP2018","1011114","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1011161","Próximo ao Ginásio Poliesportivo Saturnino Rangel Mauro",NA,"7"
"TDP2018","1011254","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011262","PAC 2 - CRECHE/PRÉ-ESCOLA - AÇAITEUA",NA,"7"
"TDP2018","1011376","Construção do Núcleo de Praticas Juridicas",NA,"7"
"TDP2018","1011378","Construção de Bloco para Universidade Aberta da 3ª Idade - UNATI",NA,"11"
"TDP2018","1011814","QD. 67, LOTES 01 ao 06 e  23 ao 28 - Couto Magalhães - TO",NA,"8"
"TDP2018","1011822","ESCOLA MUNICIPAL AMIGUINHOS DE JESUS - Buriti do Tocantins - TO",NA,"9;7"
"TDP2018","1011825","RUA PROJETADA 11 - Jaicós - PI",NA,"7"
"TDP2018","1011827","Bairro Teotonio Rodrigues  - Lapão - BA",NA,"7"
"TDP2018","1011830","ALTO VISTOSO - Francisco Macedo - PI",NA,"9"
"TDP2018","1011834","POV. OLHO DAGUA - Afonso Cunha - MA",NA,"7"
"TDP2018","1011842","Sede do Pastor Severino - Caetité - BA",NA,"10;7"
"TDP2018","1011844","Caminhos do Aprendiz - Curaçá - BA",NA,"7"
"TDP2018","1011850","SETOR 1 QUADRA 17 A URBANA - São Francisco do Piauí - PI",NA,"7"
"TDP2018","1011855","TERRENO DA ESCOLA MUNICIPAL IRMA GERMANA",NA,"7"
"TDP2018","1011857","VILA NATHÁLIA - Campo Grande - MS",NA,"11"
"TDP2018","1011869","Escola Municipal Belmiro Batista Miranda - Frutal - MG",NA,"9;7"
"TDP2018","1012557","Escola de Educação Infantil Tipo 1",NA,"10;7"
"TDP2018","1012561","Creche Tipo C - Metodologias Inovadoras ",NA,"9"
"TDP2018","1012563","Vila de Bela Vista",NA,"9;7"
"TDP2018","1012569","condominio maria ivany - Arataca - BA",NA,"9;7"
"TDP2018","1012581","Loteamento Carneirão",NA,"9"
"TDP2018","1012584","TERRENO PORTO FELIZ",NA,"7"
"TDP2018","1012597","Creche Municipal",NA,"9;7"
"TDP2018","1012616","PAC - 2 CRECHE/PRÉ-ESCOLA DA COMUNIDADE CHARCO",NA,"10"
"TDP2018","1012617","Creche do Bairro Barra Alegre",NA,"10"
"TDP2018","1012633","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1012642","Creche Proinfância",NA,"10"
"TDP2018","1012643","CRECHE MUNICIPAL",NA,"10"
"TDP2018","1012644","Dornelas II",NA,"7"
"TDP2018","1012646","CRECHE PROINFANCIA CENTRO",NA,"7"
"TDP2018","1012659","Creche - Distrito Juatama",NA,"7"
"TDP2018","1012664","CONSTRUÇÃO DA CRECHE ENSEADA DAS GARÇAS ",NA,"10;7"
"TDP2018","1012665","CEMEI Estrelinha do Saber",NA,"9"
"TDP2018","1012670","Novo Amanhecer",NA,"9"
"TDP2018","1012671","MANSÕES PÔR DO SOL",NA,"10"
"TDP2018","1012693","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"7;8"
"TDP2018","1012721","PAC 2 - CRECHE/PRÉ-ESCOLA 005",NA,"9;7"
"TDP2018","1012724","E.M.E.I.C. SEDE",NA,"7"
"TDP2018","1012729","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1012730","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1012737","CEI JARDIM PRIMAVERA",NA,"9"
"TDP2018","1012741","CRECHE DO JUNCO",NA,"7"
"TDP2018","1012751","PAC 2 - CRECHE/PRÉ-ESCOLA  004",NA,"7"
"TDP2018","1012753","PAC 2 - CRECHE/PRÉ-ESCOLA CIPOAL 01 - Santarém - PA",NA,"7"
"TDP2018","1012755","Creche/pré-escola 001",NA,"7"
"TDP2018","1012761","Creche Vila florestal",NA,"7"
"TDP2018","1012832","CRECHE DO LOTEAMENTO NOVO JARDIM",NA,"9"
"TDP2018","1012837","CRECHE PRÉ ESCOLA MUNICIPAL NOVA CIDADE I",NA,"9;7"
"TDP2018","1012840","Terreno Morada da Volta - Cachoeira do Sul - RS",NA,"10;7"
"TDP2018","1012844","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"10;7"
"TDP2018","1012862","Creche Red Park",NA,"9"
"TDP2018","1012897","TERRENO BAIRRO MARACANÃ DE JARINU",NA,"7"
"TDP2018","1012898","Pró-Infância do Jardim Cambuy",NA,"7"
"TDP2018","1013179","Centro Municipal de Educação Infantil Castro Alves",NA,"11"
"TDP2018","1013263","ESCOLA INFANTIL - TIO FELIPE",NA,"9"
"TDP2018","1013272","Dulcelita Bahia de Araujo - Santaluz - BA",NA,"9"
"TDP2018","1013527","U. E. FRANCISCO FONTINELE - Miguel Alves - PI",NA,"9"
"TDP2018","1013528","NOVA ESCOLA CRUZ - Morro Cabeça no Tempo - PI",NA,"7"
"TDP2018","1013532","ESCOLA MUNICIPAL POVOADO PIO IX - São João da Varjota - PI",NA,"9;7"
"TDP2018","1013543","POVOADO MANDACARU - São Julião - PI",NA,"9;7"
"TDP2018","1013544","SERRA DO MARACUJÁ - Simões - PI",NA,"9;7"
"TDP2018","1013575","ASSENTAMENTO SÃO PEDRO - Pedra Preta - RN",NA,"10"
"TDP2018","1013599","E.M. POVOADO RAJAS",NA,"9;8"
"TDP2018","1013605","EMEF rural bairro capinzal - Registro - SP",NA,"7"
"TDP2018","1013610","ESCOLA MUNICIPAL FIRMINO COELHO DE ARAÚJO - Palmeirante - TO",NA,"7"
"TDP2018","1013613","POVOADO PALMINHA - Tocantínia - TO",NA,"9"
"TDP2018","1013643","sítio terra vermelha - Olivença - AL",NA,"7"
"TDP2018","1013647","Lage - Porto de Pedras - AL",NA,"11;7"
"TDP2018","1013654","ESC MUL LEONEL - COMUNIDADE LEONEL - Juruá - AM",NA,"11"
"TDP2018","1013672","Assentamento Fazenda Reunida - Malhada - BA",NA,"9;7"
"TDP2018","1013673","LOCALIDADE DO COQUEIRO",NA,"7"
"TDP2018","1013684","E.EF VICENTE TRAJANO - Varjota - CE",NA,"7"
"TDP2018","1013696","Povoado Nova Zelândia - São Raimundo do Doca Bezerra - MA",NA,"9"
"TDP2018","1013697","CEF ADRIANO ARAUJO - Serrano do Maranhão - MA",NA,"10"
"TDP2018","1013723","POVOADO SILVESTRE - Tavares - PB",NA,"7"
"TDP2018","1013767","ESCOLA 04 SALAS QUILOMBOLA - Pão de Açúcar - AL",NA,"9"
"TDP2018","1013770","COMUNIDADE QUILOMBOLA - Minaçu - GO",NA,"9;7"
"TDP2018","1013982","Comunidade do Curiáu - Macapá - AP",NA,"11"
"TDP2018","1014011","Loteamento Maria Bela - Barro Alto - BA",NA,"7"
"TDP2018","1014022","ALTO DA ALEGRIA - Abaiara - CE",NA,"9"
"TDP2018","1014028","Construção de Escola de Ensino Fundamental - Saboeiro - CE",NA,"7"
"TDP2018","1014042","TERRENO EM FRENTE AO CAMPO DO MINEIRO ESPORTE CLUBE - Barão de Monte Alto - MG",NA,"7"
"TDP2018","1014051","Barra do Joazeiro - Itueta - MG",NA,"9;7"
"TDP2018","1014066","Rua Dona Cotinha - Arroio dos Ratos - RS",NA,"10"
"TDP2018","1014073","Machado de Assis - Encruzilhada do Sul - RS",NA,"11;7"
"TDP2018","1014085","Complexo Esportivo e Educacional - Monte Belo do Sul - RS",NA,"10"
"TDP2018","1014094","CRUZ DO CABOCLO - Pitimbu - PB",NA,"9;7"
"TDP2018","1014095","BAIRRO ÁGUA AZUL - Teixeira - PB",NA,"7"
"TDP2018","1014104","LOC. VEREDA DA PORTA - Corrente - PI",NA,"9;7"
"TDP2018","1014106","E.M Luiz Nicolau da Silva - Isaías Coelho - PI",NA,"9"
"TDP2018","1014110","Chácara Cofercatu - Centenário do Sul - PR",NA,"7"
"TDP2018","1014113","MATRÍCULA Nº 2.233 - Coronel Domingos Soares - PR",NA,"8"
"TDP2018","1014160","Escola Terra Nova - São Jerônimo da Serra - PR",NA,"9"
"TDP2018","1014163","Escola Municipal de Boa Vista - Guamiranga - PR",NA,"7"
"TDP2018","1014164","Loteamento Jardim Eldorado - Forquilhinha - SC",NA,"7"
"TDP2018","1014170","Escola M. João Monteiro Cabral - Itapoá - SC",NA,"9"
"TDP2018","1014172","PREFEITURA MUNICIPAL DE LONTRAS - Lontras - SC",NA,"7"
"TDP2018","1014175","Iperoba - São Francisco do Sul - SC",NA,"7"
"TDP2018","1014179","TERRENO KIRIRIS - Tomar do Geru - SE",NA,"9;7"
"TDP2018","1014181","ESCOLA CENTRO - Pilar do Sul - SP",NA,"11"
"TDP2018","1014523","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"9"
"TDP2018","1014526","PAC 2 - CRECHE/PRÉ-ESCOLA  005",NA,"7"
"TDP2018","1014527","BAIRRO DA PAZ - Marabá - PA",NA,"10"
"TDP2018","1014552","Três Marias",NA,"7"
"TDP2018","1014555","Escola (Creche) do Residencial Divino Espírito Santo",NA,"7"
"TDP2018","1014563","  PAC CRECHE/PRE - ESCOLA GUAMIRANGA",NA,"7"
"TDP2018","1014580","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1014594","Escola Proinfância tipo B",NA,"7"
"TDP2018","1014597","JARDIM LOLA - São Gonçalo do Amarante - RN",NA,"8"
"TDP2018","1014602","NOVA ESCOLA DE EDUCAÇÃO INFANTIL",NA,"7"
"TDP2018","1014603","Monte Pasqual",NA,"9;7"
"TDP2018","1014604","Nova Escola Municipal",NA,"9"
"TDP2018","1014609","Creche Pandorga",NA,"7"
"TDP2018","1014610","Terreno parque aliança - Terra de Areia - RS",NA,"9"
"TDP2018","1014638","CHECHE CABEÇA PRETA",NA,"9"
"TDP2018","1014641","CRECHE PÃO DE AÇÚCAR ",NA,"10"
"TDP2018","1014642","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1014649","Creche Boa Vista do Gurupi",NA,"7"
"TDP2018","1014653","Res. Recanto Universitário",NA,"7"
"TDP2018","1015206","Santa Maria - Água Doce do Maranhão - MA",NA,"7"
"TDP2018","1015209","LOTEAMENTO BELO MONTE I - Barro Preto - BA",NA,"10"
"TDP2018","1015210","FRADES - ENSINO FUNDAMENTAL - Anajatuba - MA",NA,"7"
"TDP2018","1015212","Terreno Santana Ville",NA,"9"
"TDP2018","1015218","Colégio Municipal de Caém - Caém - BA",NA,"7"
"TDP2018","1015230","COLÉGIO MUNICIPAL DE II ETAPA DO ENSINO FUNDAMENTAL  - Mundo Novo - BA",NA,"9"
"TDP2018","1015231","TERRENO VILA APARECIDA - Riachão do Jacuípe - BA",NA,"9;7"
"TDP2018","1015243","ESCOLA COHAB II - SEDE - Araripe - CE",NA,"9"
"TDP2018","1015272","CRISPIANA - Godofredo Viana - MA",NA,"9;7"
"TDP2018","1015274","Povoado Porto Alegre - Governador Luiz Rocha - MA",NA,"7"
"TDP2018","1015320","E.M.E.F. BELARMINA SOARES - Placas - PA",NA,"9"
"TDP2018","1015322","ESCOLA VILA ORIENTE/TAB.DAS MOÇAS - Alto Santo - CE",NA,"10"
"TDP2018","1015326","ESCOLA DA LAGOA DAS PEDRAS - Crateús - CE",NA,"9"
"TDP2018","1015330","Sitio Milagres - Ererê - CE",NA,"7"
"TDP2018","1015348","Escola Ensino Fundamental Machadinho  - Niquelândia - GO",NA,"7"
"TDP2018","1015353","E. M. do Povoado Placa dos Tucuns - Milagres do Maranhão - MA",NA,"7"
"TDP2018","1015357","CARAÍBAS - Arcoverde - PE",NA,"9"
"TDP2018","1015362","CENTRO DE TELEMAGOS - Olho dÁgua das Cunhãs - MA",NA,"7"
"TDP2018","1015363","NOVA ESCOLA CAMPO PADRONIZADA DE VARZEA GRANDE - Cristino Castro - PI",NA,"9"
"TDP2018","1015389","Escola Municipal de Ensino Fundamental Treze de Maio - Nova Santa Rita - RS",NA,"9;7"
"TDP2018","1015390","ESCOLA 4 SALAS - RABECA",NA,"9;7"
"TDP2018","1015419","ESCOLA MUNICIPAL BAIRRO PIÇARRA - Prata do Piauí - PI",NA,"9;7"
"TDP2018","1015421","Escola Urbana - Candói - PR",NA,"7"
"TDP2018","1015459","E.M. DA VILA MARCONY",NA,"9;7"
"TDP2018","1015465","1-Povoado-Mucunã - São José dos Basílios - MA",NA,"10"
"TDP2018","1015473","Escola Municipal Dona Maria de Paula Letro",NA,"7"
"TDP2018","1015474","Córrego Santa Angélica - Itueta - MG",NA,"9;7"
"TDP2018","1015484","Construção Lago Azul - Pedro do Rosário - MA",NA,"7"
"TDP2018","1015490","CEF. VERA CRUZ - Serrano do Maranhão - MA",NA,"10"
"TDP2018","1015502","Terreno Próximo à Quadra Mineirinhos - Araçaí - MG",NA,"11"
"TDP2018","1015503","Bairro Nossa Senhora de Fátima",NA,"9"
"TDP2018","1015542","Escola - Prefeito Benno Bender",NA,"7"
"TDP2018","1015567","Grupo Escolar Dona Maura Leal Valadares - Filadélfia - TO",NA,"10"
"TDP2018","1015709","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1015714","RESIDENCIAL SANTO ANTÔNIO",NA,"10"
"TDP2018","1015725","Creche Centro",NA,"9"
"TDP2018","1015732","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1015749","Localidade Malhada Vermelha",NA,"10;7"
"TDP2018","1016001","ESCOLA MUNICIPAL FAVO DE MEL - Chorrochó - BA",NA,"9"
"TDP2018","1016014","DISTRITO DE NUGUAÇU",NA,"7"
"TDP2018","1016029","E.M OLHO DÁGUA-ASSUNÇÃO - Itapipoca - CE",NA,"9"
"TDP2018","1016031","TABOQUINHA",NA,"9;7"
"TDP2018","1016050","Escola Cupim - Quixeramobim - CE",NA,"9"
"TDP2018","1016059","U.E Veredas - Afonso Cunha - MA",NA,"7"
"TDP2018","1016065","Izau gomes - Matões - MA",NA,"7"
"TDP2018","1016098","Comunidade de Santo Antônio - Celso Ramos - SC",NA,"7"
"TDP2018","1016105","Botequim - Santa Luzia do Itanhy - SE",NA,"7"
"TDP2018","1016145","ESCOLA INDIGENA SÃO LUIZ - SÃO LUIZ - Jutaí - AM",NA,"9;7"
"TDP2018","1016156","escola assentamento - Calmon - SC",NA,"7"
"TDP2018","1016160","Escola Nova Tabajara - Salto do Jacuí - RS",NA,"9;7"
"TDP2018","1016163","SANTA LUZIA - Camocim de São Félix - PE",NA,"9"
"TDP2018","1016174","A Nova Escola Noemia Alves - Conde - PB",NA,"9"
"TDP2018","1016176","RANCHO ALEGRE - Caravelas - BA",NA,"9"
"TDP2018","1016178","E.M. SANTA ROSA - Jaguarari - BA",NA,"9"
"TDP2018","1016184","Escola Ensino Fundamental Morro Redondo  - Niquelândia - GO",NA,"7"
"TDP2018","1016186","Cana Brava - Água Doce do Maranhão - MA",NA,"7"
"TDP2018","1016188","Pov Lagoa Comprida - Arame - MA",NA,"9;7"
"TDP2018","1016193","SANTO ANTONIO - Caraí - MG",NA,"9;7"
"TDP2018","1016194","Dores do José Pedro - Durandé - MG",NA,"7"
"TDP2018","1016208","Nova Floresta - Porto Alegre do Norte - MT",NA,"8"
"TDP2018","1016229","CRECHE DO BAIRRO DO ALEGRE",NA,"7"
"TDP2018","1016236","CRECHE DONA INEISINHA",NA,"9;7"
"TDP2018","1016238","Creche Vovó Filó II",NA,"7"
"TDP2018","1016239","Creche do Povoado Rosário",NA,"9"
"TDP2018","1016240","Creche Padre Costinha",NA,"7"
"TDP2018","1016241","Creche Santa Catarina - Proinfancia",NA,"7"
"TDP2018","1016243","Centro",NA,"9;7"
"TDP2018","1016253","CRECHE Airton José Prates Ramos - Barão do Triunfo - RS",NA,"9"
"TDP2018","1016257","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1016261","Escola Urbana - Alcobaça - BA",NA,"9"
"TDP2018","1016264","Sarandi - Candeias - BA",NA,"7"
"TDP2018","1016265","BAIRRO NOVO OESTE - 12 SALAS DE AULA",NA,"7"
"TDP2018","1016267","TERRENO SEDE",NA,"9"
"TDP2018","1016271","Bairro Depósito - Quixeramobim - CE",NA,"9"
"TDP2018","1016272","TERRENO DA SEDE DE RODELAS PARA ESCOLA DE 06 SALAS",NA,"7"
"TDP2018","1016275","SETOR BANDEIRANTES - Guarinos - GO",NA,"7"
